ID	STRING
11817	第三步：在<color=blue>江津村<color>找到<color=blue>唐元<color>，得知<color=blue>唐禾<color>去了<color=blue>青城山响水洞<color>。
11818	第四步：到<color=blue>青城山响水洞<color>，打败<color=blue>唐禾<color>，得知<color=red>《暗器谱》<color>就藏在山洞里。
11819	第五步：打败山洞里的<color=blue>铁锤魔君<color>或<color=blue>铁拳阎罗<color>，会得到<color=red>《暗器谱》<color>。
11820	第六步：回到唐门<color=blue>暗器房<color>，将<color=red>《暗器谱》<color>交给<color=blue>唐闲<color>，任务完成。如果《暗器谱》丢失，必须重新做任务。
11821	通过完成这个任务，你升为<color=blue>千手神卫<color>，顺利出师。<enter>接到这个任务必须是等级已过50级的本门弟子，并且已经完成暗器谱任务。
11822	第一步：在<color=blue>会客大厅<color>遇到<color=blue>掌门唐仇<color>，接到任务，去<color=blue>竹丝洞<color>取回<color=red>七星绝命剑<color>。
11823	第二步：在<color=blue>竹丝洞第一层<color>打败<color=blue>莽汉头领<color>，会得到进入第二层的<color=red>钥匙<color>。
11824	第三步：在<color=blue>竹丝洞第二层<color>打败<color=blue>莽汉头领<color>或<color=blue>点睛虎<color>，会得到进入第三层的<color=red>钥匙<color>。
11825	第四步：在<color=blue>竹丝洞第三层<color>，有两个<color=blue>宝箱<color>，其中一个里面有<color=red>七星绝命剑<color>。
11826	第五步：回到唐门<color=blue>会客大厅<color>，将<color=red>七星绝命剑<color>交给<color=blue>掌门唐仇<color>，任务完成。如果七星绝命剑丢失，必须重新做任务。
11827	你要拿三根青、白、紫三根竹杖过来才行。
11828	唐门庄丁：你必须通过竹海三关，想办法得到青白紫三柄竹杖，才能成为本门弟子。
11829	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11830	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11831	唐门庄丁：竹海危险，小心慎入。
11832	唐门庄丁：你已经顺利通关，大家以后就是同门兄弟了！
11833	唐门庄丁：请在竹海三关入口处接受任务。
11834	唐门庄丁：拿到了青色竹杖和白色竹杖再来找我。
11835	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11836	唐门庄丁：答对我的三卦，就可以得到<color=Red>紫色竹杖<color>。第一卦是“正南与正东”：
11837	系统：真糟糕！你不小心把青色竹杖给弄丢了，如果要通过竹海三关，你必须得到青色竹杖，否则只能重新过关。
11838	系统：真糟糕！你不小心把白色竹杖给弄丢了，如果要通过竹海三关，你必须得到白色竹杖，否则只能重新过关。
11839	唐门庄丁：第一卦就答错了，也许那些猴子们会告诉你。
11840	唐门庄丁：对了，听好，第二卦是“东南与正北”：
11841	唐门庄丁：不对不对，为什么不去问问那些猴子呢？
11842	唐门庄丁：不错，最后一卦是“西北与西南”：
11843	唐门庄丁：错了，别以为人一定比猴子聪明，说不定它们比你知道得还多呢！
11844	唐门庄丁：三卦你全都答对了，这是你要的紫色竹杖。如果你三柄竹杖都已拿齐，就可以去交给出口的人，顺利过关了。
11845	系统：请重新在竹海三关入口处接受任务。
11846	系统：请重新在竹海三关入口处接受任务。
11847	唐门庄丁：拿到青色竹杖再来找我。
11848	唐门庄丁：拿到白色竹杖再来找我。
11849	唐门庄丁：答对我的三卦，就可以得到<color=Red>紫色竹杖<color>，听好了：
11850	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11851	唐门庄丁：你怎么能把竹杖乱扔到竹林里？我替你捡回来了，可别再乱扔了啊！
11852	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11853	唐门庄丁：不要乱跑，小心猴子咬人。
11854	第一卦是“正南与正东”：
11855	唐门庄丁：第一卦就答错了，也许那些猴子们会告诉你。
11856	唐门庄丁：对了，第二卦是“东南与正北”：
11857	唐门庄丁：不对不对，为什么不去问问那些猴子呢？
11858	唐门庄丁：不错，最后一卦是“西北与西南”：
11859	唐门庄丁：错了，别以为人一定比猴子聪明，说不定它们比你知道得还多呢！
11860	唐门庄丁：三卦你全都答对了，这是你要的紫色竹杖。如果你三柄竹杖都已拿齐，就可以去交给出口的人，顺利过关了。
11861	唐门庄丁：请在竹海三关入口处接受任务。
11862	唐门庄丁：拿到了青色竹杖再来找我。
11863	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11864	唐门庄丁：九宫阵有九个格子，倘若每个格子填上适当的数字，就能够使填充后不论纵横斜角，每三个数字相加都是十五，你知道怎么填吗？第一行：
11865	唐门庄丁：先找到<color=Red>青色竹杖<color>再来找我。
11866	唐门庄丁：不对，这四周的<color=Red>大马猴、大野猴<color>可比你聪明啊，它们都知道呢！
11867	唐门庄丁：答对了，那第二行呢？
11868	唐门庄丁：不对，还是去问问这四周的<color=Red>大马猴、大野猴<color>吧！
11869	唐门庄丁：不错，那最后一行该怎么填：
11870	唐门庄丁：不对，为什么不去问问这四周的<color=Red>大马猴、大野猴<color>呢？
11871	唐门庄丁：很好，你全都答对了。白色竹杖给你，可别弄丢了！去第三关找另一个庄丁拿<color=Red>紫色竹杖<color>吧。
11872	唐门庄丁：竹杖验过无误，现在请回答一个问题。
11873	唐门庄丁：先找到<color=Red>青色竹杖<color>再来找我。
11874	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11875	唐门庄丁：你怎么能把竹杖乱扔到竹林里？我替你捡回来了，可别再乱扔了啊！
11876	唐门庄丁：在这里时间长了，才知道原来这些大马猴、大野猴也是通人性的。
11877	唐门庄丁：九宫阵有九个格子，倘若每个格子填上适当的数字，就能够使填充后不论纵横斜角，每三个数字相加都是十五，你知道怎么填吗？第一行：
11878	唐门庄丁：不对，这四周的<color=Red>大马猴、大野猴<color>可比你聪明啊，它们都知道呢！
11879	唐门庄丁：答对了，那第二行呢？
11880	唐门庄丁：不对，还是去问问这四周的<color=Red>大马猴、大野猴<color>吧！
11881	唐门庄丁：不错，那最后一行该怎么填：
11882	唐门庄丁：不对，为什么不去问问这四周的<color=Red>大马猴、大野猴<color>呢？
11883	唐门庄丁：很好，你全都答对了。白色竹杖给你，去第三关找另一个庄丁拿<color=Red>紫色竹杖<color>吧。
11884	唐门庄丁：想成为本门弟子，你必须通过竹海三关，这里是出口，入口在前面。
11885	唐门庄丁：你必须通过竹海三关，想办法得到青白紫三柄竹杖，才能成为本门弟子。
11886	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11887	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11888	唐门庄丁：你已经顺利通关，大家以后就是同门兄弟了！
11889	系统：真糟糕！你不小心把青色竹杖给弄丢了，如果要通过竹海三关，你必须得到青色竹杖，否则只能重新过关。
11890	系统：真糟糕！你不小心把白色竹杖给弄丢了，如果要通过竹海三关，你必须得到白色竹杖，否则只能重新过关。
11891	系统：真糟糕！你不小心把紫色竹杖给弄丢了，如果要通过竹海三关，你必须得到紫色竹杖，否则只能重新过关。
11892	系统：请重新在竹海三关入口处接受任务。
11893	系统：请重新在竹海三关入口处接受任务。
11894	系统：请重新在竹海三关入口处接受任务。
11895	唐门庄丁：要想加入本门，必须闯过<color=Red>竹海三关<color>，你要闯关吗？
11896	唐门庄丁：第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到。
11897	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11898	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11899	唐门庄丁：本门不欢迎陌生人随意进出。
11900	唐门庄丁：在<color=Red>竹海三关<color>里你要想办法得到<color=Red>青白紫三柄竹杖<color>，然后交给出口的人，才能算是过关。
11901	第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。
11902	唐门庄丁：这么简简单单就放弃了？那好吧。
11903	唐门庄丁：只有找到青白紫三柄竹杖后出关，才能加入本门。如果你现在退出，下次再进入竹海三关就必须重新开始，你真的要放弃吗？
11904	唐门庄丁：第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。得到三柄竹杖后交给<color=Red>出口的庄丁<color>，才能算是过关。
11905	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11906	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11907	唐门庄丁：要想加入本门，必须闯过<color=Red>竹海三关<color>，你要闯关吗？
11908	唐门庄丁：本门需要的是一些头脑灵活、做事不循规蹈矩、敢于突破常规的人，你不适合本门，还是另投别的门派吧！
11909	唐门庄丁：你是五毒教的人吗？本门与贵教素无来往，不知有何贵干？虽然听说贵教使毒下蛊的手段天下一流，但是本门却不怕，倘若贵教有什么企图，恐怕在本门的暗器底下也讨不了好去！
11910	唐门庄丁：在<color=Red>竹海三关<color>里你要想办法得到<color=Red>青白紫三柄竹杖<color>，然后交给出口的人，才能算是过关。
11911	第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。
11912	唐门庄丁：本门不欢迎陌生人随意进出。
11913	正东为雷
11914	正南为火
11915	正西为沼
11916	正北为水
11917	东南为风
11918	东北为山
11919	西南为地
11920	西北为天
11921	正东为雷
11922	正南为火
11923	正西为沼
11924	正北为水
11925	东南为风
11926	东北为山
11927	西南为地
11928	西北为天
11929	二四为肩
11930	六八为足
11931	左三右七
11932	戴九履一
11933	五居中央
11934	二四为肩
11935	六八为足
11936	左三右七
11937	戴九履一
11938	五居中央
11939	唐不染：<color=Red>火器房<color>的<color=Red>唐云<color>师叔真可怜，两年前，一伙来历不明的人绑架了他的独生子小川，要挟他交出本门秘笈<color=Red>《火器谱》<color>。
11940	唐云师叔不敢违背门规，结果第二天那伙人就送来了小川的手臂，师叔只有这么一个儿子，肝胆俱裂之下不得已交出了《火器谱》。可是没想到换来的却是小川的尸首，师叔伤痛欲绝，发誓一定要手刃仇敌。
11941	但是由于唐云师叔泄漏了唐门秘笈，必须接受门规处罚，所以他终生不能再离开唐门半步，此仇此恨恐怕今生都报不了了！
11942	玩家：我已经找到了绑架唐云师叔儿子的匪徒，夺回了<color=Red>《火器谱》<color>。
11943	唐不染：太好了，<color=Red>唐云<color>师叔一定会感到欣慰的，你快去把<color=Red>《火器谱》<color>交给他，他就在<color=Red>火器房<color>里。
11944	唐不染：唐云师叔一定会感到欣慰的，你快去<color=Red>火器房<color>告诉他这个好消息吧！
11945	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11946	唐不染：你能帮唐云师叔洗脱冤屈，看来我要对你刮目相看了！
11947	唐不染：我一直想出去走走，但是爹老是不同意。
11948	唐不染：这祭祖厅是本门拜祭列祖列宗的地方，寻常人等不得擅入！
11949	唐不染：唐云师叔曾经说过，不管是谁，只要能帮他报杀子之仇，夺回<color=Red>《火器谱》<color>，他会倾尽所有报答这个人。
11950	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11951	唐不染：这祭祖厅是本门拜祭列祖列宗的地方，寻常人等不得擅入！
11952	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11953	唐不染：你能帮唐云师叔洗脱冤屈，看来我要对你刮目相看了！
11954	唐不染：我一直想出去走走，但是爹老是不同意。
11955	唐不染：<color=Red>火器房<color>的<color=Red>唐云<color>师叔真可怜，两年前，一伙来历不明的人绑架了他的独生子小川，要挟他交出本门秘笈<color=Red>《火器谱》<color>。
11956	唐云师叔不敢违背门规，结果第二天那伙人就送来了小川的手臂，师叔只有这么一个儿子，肝胆俱裂之下不得已交出了《火器谱》。可是没想到换来的却是小川的尸首，师叔伤痛欲绝，发誓一定要手刃仇敌。
11957	但是由于唐云师叔泄漏了唐门秘笈，必须接受门规处罚，所以他终生不能再离开唐门半步，此仇此恨恐怕今生都报不了了！
11958	唐不染：唐云师叔曾经说过，不管是谁，只要能帮他报杀子之仇，夺回<color=Red>《火器谱》<color>，他会倾尽所有报答这个人。
11959	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11960	玩家：我已经找到了绑架唐云师叔儿子的匪徒，夺回了<color=Red>《火器谱》<color>。
11961	唐不染：太好了，<color=Red>唐云<color>师叔一定会感到欣慰的，你快去把<color=Red>《火器谱》<color>交给他，他就在<color=Red>火器房<color>里。
11962	唐云：你帮我报此大仇，你要什么，我一定全力帮你。
11963	唐云：江湖险诈，你孤身一人行走江湖，要多加小心！
11964	唐云：小川，我可怜的孩子……此仇此恨，一天不报，我死不瞑目！
11965	玩家：唐云师叔，我已经找到那些绑匪，替你报了仇，这是夺回的《火器谱》，只要你把它交给掌门，就不会再受责罚了。
11966	唐云：呜呜呜……我总算等到这一天了，你说，你要什么，我全都给你。
11967	唐云：小川，我可怜的孩子……此仇此恨，一天不报，我死不瞑目！
11968	唐云：你帮我报此大仇，你说，你要什么，我全都给你。
11969	唐云：江湖险诈，你孤身一人行走江湖，要多加小心！
11970	玩家：唐云师叔，我已经找到那些绑匪，替你报了仇，这是夺回的《火器谱》，只要你把它交给掌门，就不会再受责罚了。
11971	唐云：呜呜呜……我总算等到这一天了，你说，你要什么，我全都给你。
11972	系统：真糟糕！你不小心把《火器谱》给弄丢了，如果要完成此任务，你必须得到《火器谱》。
11973	系统：请重新在祭祖厅唐不染处接受任务。
11974	唐仇：这不是幽妹妹的金项圈吗？怎么、怎么会在你这里？
11975	玩家：这是师姑叫我交给掌门的，她已经原谅掌门了。
11976	唐仇：幽妹妹她真的原谅我了？她真的愿意回家了？是你说服她的吗？
11977	玩家：这件事是大师兄安排的，弟子并没有做什么。
11978	唐仇：不管怎么说，你帮为师解开了这辈子最大的心结，功劳不小，为师绝不会亏待你。
11979	玩家：掌门，我在竹丝洞里只找到了这把破剑，它不会就是传说中的七星绝命剑吧？
11980	唐仇：不错，这正是七星绝命剑！别看它残破，它的价值就在于你对它的取舍。你放弃金钱和宝藏而选择它，说明你在面对诱惑的时候，仍能保持对本门的忠诚，很好！很好！你已经通过考验，可以顺利出师了！
11981	你已经被封为唐门的千手神卫，从今以后可以自由行走江湖啦！你可以选择加入别的门派继续学艺，也可以去创建帮会扩展自己的江湖势力，又或者做一个独行客也不错啊！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
11982	唐仇：我要的七星绝命剑呢？
11983	玩家：………………
11984	唐仇：你如此经不起金银财宝的诱惑，我怎么放心让你出师呢？说不定有一天你会为了更大的利益，而背叛本门！
11985	唐仇：看你诚心悔过，我就再给你一次机会，你再去闯一次竹丝洞，取回七星绝命剑。
11986	唐仇：悔过不是说说就算的，把钱交出来之前，不要跟我说话。
11987	唐仇：哼！我就再给你一次机会，你再去闯一次竹丝洞，取回七星绝命剑。
11988	唐仇：混帐家伙！立刻交出40000两银子，滚回竹丝洞去把七星绝命剑给我取回来！。
11989	唐仇：你在本门学艺多时，为师要考一考你，东面竹林深处有一个<color=Red>竹丝洞<color>，如果你能够在<color=Red>竹丝洞<color>中取得一把<color=Red>七星绝命剑<color>，就可以顺利出师了。
11990	唐仇：你这次回来，是想重返唐门吗？
11991	玩家：门主，弟子已经辞去了五毒教幽冥鬼王称号。
11992	唐仇：好，你是否已经确定要重返唐门？
11993	唐仇：五万两银子已经准备好了吗？
11994	唐仇：想投入五毒？你不再重新考虑一下吗？
11995	唐仇：又在怀念江湖风波？
11996	唐仇：本门技艺从不外传，倘若门下弟子有人敢泄漏绝技，必按门规处置，绝不轻饶！
11997	唐仇：不知幽妹妹过得可好？唉！直到今天，她仍然不肯原谅我这个哥哥……
11998	唐仇：你帮为师解开了这辈子最大的心结，为师绝不会亏待你。
11999	唐仇：只要你能够在<color=Red>竹丝洞<color>中取回一把<color=Red>七星绝命剑<color>，就算通过出师考验了。
12000	唐仇：你出师后要好自为之，不可让人小瞧了本门的功夫！
12001	唐仇：世人都把我唐门看成龙潭虎穴，把我唐仇看成喜怒无常的魔头，哼！又有什么关系！总比那些自诩名门正派的沽名钓誉之徒好上千倍万倍！
12002	唐仇：好，你去吧。你住不可结交奸邪。
12003	唐仇：既然你坚持要入五毒，那么我只好收回你的小李飞刀了。
12004	唐仇：你现在身为五毒教幽冥鬼王，你若就此回到唐门必惹两派冲突，你先去五毒教把称号去了吧。
12005	玩家：是。弟子在江湖中深感学无止境，希望能够再次向各位叔伯学习。
12006	唐仇：按照门规，你交纳50000两银子就可以重返本门。
12007	玩家：我想再自己闯荡一段时间。
12008	唐仇：既是这样，你自己小心保重。
12009	唐仇：很好，此刻起你已经重列门墙，我升你为六阁长老，你要好好努力。
12010	唐仇：你明明还没准备好嘛。
12011	玩家：对不起，我再检查一下。
12012	唐仇：没关系，继续准备吧。
12013	掌门生气了，你应该怎么做呢？
12014	唐仇：混帐！立刻交出40000两银子，滚回竹丝洞去把七星绝命剑给我取回来！
12015	唐仇：看你诚心悔过，我就再给你一次机会，你立刻交20000两银子出来，再闯一次竹丝洞，取回七星绝命剑。
12016	唐仇：世人都把我唐门看成龙潭虎穴，把我唐仇看成喜怒无常的魔头，哼！又有什么关系！总比那些自诩名门正派的沽名钓誉之徒好上千倍万倍！
12017	唐仇：本门技艺从不外传，倘若门下弟子有人敢泄漏绝技，必按门规处置，绝不轻饶！
12018	唐仇：不知幽妹妹过得可好？唉！直到今天，她仍然不肯原谅我这个哥哥……
12019	唐仇：你帮为师解开了这辈子最大的心结，为师绝不会亏待你。
12020	唐仇：只要你能够在<color=Red>竹丝洞<color>中取回一把<color=Red>七星绝命剑<color>，就算通过出师考验了。
12021	唐仇：你出师后要好自为之，不可让人小瞧了本门的功夫！
12022	唐仇：这不是幽妹妹的金项圈吗？怎么、怎么会在你这里？
12023	玩家：这是师姑叫我交给掌门的，她已经原谅掌门了。
12024	唐仇：幽妹妹她真的原谅我了？她真的愿意回家了？是你说服她的吗？
12025	玩家：这件事是大师兄安排的，弟子并没有做什么。
12026	唐仇：不管怎么说，你帮为师解开了这辈子最大的心结，功劳不小，为师绝不会亏待你。
12027	系统：真糟糕！你不小心把金项圈给弄丢了，如果要完成此任务，你必须得到金项圈。
12028	系统：请重新在议事大厅唐一尘处接受任务。
12029	唐仇：你在本门学艺多时，为师要考一考你，东面竹林深处有一个<color=Red>竹丝洞<color>，如果你能够在<color=Red>竹丝洞<color>中取得一把<color=Red>七星绝命剑<color>，就可以顺利出师了。
12030	玩家：掌门，我在竹丝洞里只找到了这把破剑，它不会就是传说中的七星绝命剑吧？
12031	唐仇：不错，这正是七星绝命剑！别看它残破，它的价值就在于你对它的取舍。你放弃金钱和宝藏而选择它，说明你在面对诱惑的时候，仍能保持对本门的忠诚，很好！很好！你已经通过考验，可以顺利出师了！
12032	恭喜你艺成出师！你已被封为唐门的千手神卫，从今以后可以自由行走江湖啦！你可以选择加入别的门派继续学艺，也可以去创建帮会扩展自己的江湖势力，又或者做一个独行客也不错啊！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
12033	系统：真糟糕！你不小心把七星绝命剑给弄丢了，如果要完成此任务，你必须得到七星绝命剑。
12034	系统：请重新在唐仇处接受任务。
12035	唐仇：我要的七星绝命剑呢？
12036	……
12037	唐仇：你如此经不起金银财宝的诱惑，我怎么放心让你出师呢？说不定有一天你会为了更大的利益，而背叛本门！
12038	掌门大怒，你应该怎么做呢？
12039	唐仇：哼！像你这样的人，永远也别想出师了！
12040	唐仇：看你诚心悔过，我就再给你一次机会，你必须再闯一次竹丝洞，取回七星绝命剑。
12041	唐闲：这可如何是好！
12042	玩家：唐闲师叔，发生了什么事？
12043	唐闲：你有所不知，本堂著有<color=Red>《暗器谱》<color>一部，分为上下两册，上面详细记载了本门所有暗器的制法和用法，乃是本门绝不外传的秘笈。此秘笈由我保管，为安全起见，我将上下两册分放在两个铁盒里，可是今天我却发现铁盒中的上册被人调换成一本无字天书。秘笈遗失，这可是非同小可的事啊！
12044	玩家：唐闲师叔，原来偷《暗器谱》的人是三师兄唐禾，我已经把秘笈夺回来，你看是不是真的？
12045	唐闲：不错，这就是那本遗失的《暗器谱》，你为本堂消解了一场弥天大祸，真是功劳不小啊！
12046	唐闲：虽然找出了叛徒唐禾，但是不把暗器谱找回来还是不行啊。
12047	唐闲：秘笈被盗，非同小可，不仅老夫脱不了干系，还可能牵连许多无辜的人。
12048	唐闲：幸亏你消解了这场弥天大祸，否则后果不堪设想！
12049	唐闲：江湖上，明枪易躲，暗箭难防；你要切记：逢人且说三分话，未可全抛一片心。
12050	唐闲：天下的暗器功夫，如果老夫认了第二，没人敢认第一，你服不服气？
12051	唐闲：本门防备森严，外人根本不知秘笈藏在何处，就算想偷也无从下手，因此能够神不知鬼不觉偷走秘笈的人，一定是有机会接近秘笈的人。我怀疑有内奸，可是这件事牵连太大，如果告诉掌门，一定会掀起悍然大波，我只希望尽快找出偷秘笈的人，将这件事悄悄的掩盖过去。
12052	玩家：秘笈是什么时候不见的？
12053	唐闲：根据推断，秘笈应该是昨天被盗走的。
12054	玩家：我去向其他人<color=Red>打听打听<color>，说不定会有什么线索。
12055	唐闲：天下的暗器功夫，如果老夫认了第二，没人敢认第一，你服不服气？
12056	唐闲：秘笈被盗，非同小可，不仅老夫脱不了干系，还可能牵连许多无辜的人。
12057	唐闲：幸亏你消解了这场弥天大祸，否则后果不堪设想！
12058	唐闲：江湖上，明枪易躲，暗箭难防；你要切记：逢人且说三分话，未可全抛一片心。
12059	唐闲：这可如何是好！
12060	玩家：唐闲师叔，发生了什么事？
12061	唐闲：你有所不知，本堂著有<color=Red>《暗器谱》<color>一部，分为上下两册，上面详细记载了本门所有暗器的制法和用法，乃是本门绝不外传的秘笈。此秘笈由我保管，为安全起见，我将上下两册分放在两个铁盒里，可是今天我却发现铁盒中的上册被人调换成一本无字天书。秘笈遗失，这可是非同小可的事啊！
12062	唐闲：本门防备森严，外人根本不知秘笈藏在何处，就算想偷也无从下手，因此能够神不知鬼不觉偷走秘笈的人，一定是有机会接近秘笈的人。我怀疑有内奸，可是这件事牵连太大，如果告诉掌门，一定会掀起悍然大波，我只希望尽快找出偷秘笈的人，将这件事悄悄的掩盖过去。
12063	玩家：秘笈是什么时候不见的？
12064	唐闲：根据推断，秘笈应该是昨天被盗走的。
12065	玩家：我去向其他人<color=Red>打听打听<color>，说不定会有什么线索。
12066	玩家：唐闲师叔，原来偷《暗器谱》的人是三师兄唐禾，我已经把秘笈夺回来，你看是不是真的？
12067	唐闲：不错，这就是那本遗失的《暗器谱》，你为本堂消解了一场弥天大祸，真是功劳不小啊！
12068	唐闲：虽然找出了叛徒唐禾，但是不把暗器谱找回来，不仅老夫脱不了干系，还会牵连许多无辜的人。
12069	玩家：唐闲师叔，原来偷《暗器谱》的人是三师兄唐禾，我已经把秘笈夺回来，你看是不是真的？
12070	唐闲：不错，这就是那本遗失的《暗器谱》，你为本堂消解了一场弥天大祸，真是功劳不小啊！
12071	系统：真糟糕！你不小心把《暗器谱》给弄丢了，如果要完成此任务，你必须得到《暗器谱》。
12072	系统：请重新在暗器房唐闲处接受任务。
12073	唐禾：哼！反正我已身败名裂，打败了我，你也休想得到《暗器谱》！我把它藏在这山洞里，你一辈子也休想找到！
12074	唐禾：哼！反正我已身败名裂，打败了我，你也休想得到《暗器谱》！我把它藏在这山洞里，你一辈子也休想找到！
12075	高人：有什么事，先打败我养的<color=Red>灵兽<color>再说。
12076	这是你要的《芙蓉锦鸡图》。
12077	高人：这真的是徽宗的真迹，哈哈哈，我朝思暮想，终于得到啦！
12078	现在你可以把《百鸟朝凤》的曲谱给我了吧？
12079	高人：这……
12080	你是前辈高人，可不能言而无信，否则会被天下人耻笑的。
12081	高人：……我又没说不给，这就是曲谱，你拿去吧！
12082	高人：曲谱不见了？你自己不拿怎么能怪我？
12083	玩家：前辈高人还赖我们小辈的东西，传出去这名声......
12084	高人：算我怕你了行不行？你赶紧把曲谱拿走吧。
12085	高人：想要曲谱，拿徽宗名作<color=Red>《芙蓉锦鸡图》<color>来换。
12086	高人：《芙蓉锦鸡图》真是完美啊！看一辈子也看不腻。
12087	高人：闲杂人等不要来打扰我。
12088	高人：想要曲谱，拿徽宗名作<color=Red>《芙蓉锦鸡图》<color>来换，此画现落在<color=Red>成都府太平镖局<color>手里，有本事你就拿来。
12089	高人：有什么事，先打败我养的<color=Red>灵兽<color>再说。
12090	这是你要的《芙蓉锦鸡图》。
12091	高人：这真的是徽宗的真迹，哈哈哈，我朝思暮想，终于得到啦！
12092	现在你可以把《百鸟朝凤》的曲谱给我了吧？
12093	高人：这……
12094	你是前辈高人，可不能言而无信，否则会被天下人耻笑的。
12095	高人：……我又没说不给，这就是曲谱，你拿去吧！
12096	系统：真糟糕！你不小心把《芙蓉锦鸡图》弄丢了，如果要得到《百鸟朝凤曲谱》，你必须有《芙蓉锦鸡图》。
12097	系统：请重新在峨嵋派左偏殿苏词馨处接受任务。
12098	通往白云洞
12099	通往神仙洞、响水洞。
12100	通往响水洞
12101	通往神仙洞
12102	白云洞
12103	神仙洞
12104	响水洞
12105	通往青阳峰
12106	通往成都
12107	玩家：晚辈唐门弟子，见过耿子奇大侠！
12108	耿子奇：唐野是你什么人？
12109	玩家：是晚辈师叔。
12110	耿子奇：哼！他是没脸来见我，还是不敢来见我？派你这个小辈来做什么？
12111	玩家：前辈误会了，当年师叔不是见死不救，而是因为本门立有门规，不得为外人治病，所以他实在情非得已，这些年他也一直十分愧疚。
12112	耿子奇：这些缘由他为什么不亲自来向我解释？
12113	玩家：前辈对师叔误会甚深，恐怕一见面还等不及开口，就……
12114	耿子奇：不管你是谁，有什么事先打败了我的<color=Red>五只家畜——灰狼、猛虎、金钱豹、野猪、棕熊<color>再说！
12115	玩家：前辈，这五种就是治疗怪病的药材，师叔说只要吃三次就可以痊愈了。
12116	耿子奇：太好了！我女儿有救了！谢谢你！谢谢你！多谢谢你师叔，是我误会了他！
12117	耿子奇：你真的有办法救我女儿吗？
12118	玩家：唐野师叔已经告诉了我药方，我正在寻找治疗怪病所需的五种药材。
12119	耿子奇：太谢谢你了！
12120	耿子奇：你真的有办法救我女儿吗？
12121	耿子奇：我误会了你师叔，实在惭愧啊。
12122	耿子奇：我毕生最大的恨事，就是我最好的朋友竟然是一个无情无义之辈！
12123	耿子奇：其实我就是杀了他又有什么用？我妻子再也活不过来了，本来我已了无生趣，只是为了年幼的女儿才苟活至今，想不到连我唯一的女儿也得上了同样的怪病，如果连女儿也没有了，我、我活下去还有什么意思！
12124	玩家：前辈，你别着急，你女儿一定会有救的。
12125	耿子奇：能有什么办法？你师叔是天下第一的神医，他不能出手相救，还有谁能救得了我女儿？
12126	玩家：我自有办法，我这就去找师叔。
12127	耿子奇：我毕生最大的恨事，就是我最好的朋友竟然是一个无情无义之辈！
12128	耿子奇：你真的有办法救我女儿吗？
12129	耿子奇：我误会了你师叔，实在惭愧啊。
12130	耿子奇：没有你，我的女儿肯定活不了，你真是我们父女的大恩人！
12131	玩家：晚辈唐门弟子，见过耿子奇大侠！
12132	耿子奇：唐野是你什么人？
12133	玩家：是晚辈师叔。
